machine_id,date,week,month,month_name,year,assembly_line_no,total_records,failure_count,avg_spindle_speed,avg_torque,avg_vibration,avg_voltage,avg_cutting,availability,performance,quality,oee,oee_class,line_label
Makino-L1-Unit1-2013,2022-05-06,18,5,May,2022,Shopfloor-L1,4,1,20595.5,28.2456672425,26.63675,324.25,2.57,0.75,0.7459,0.4043,0.2261,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-07,18,5,May,2022,Shopfloor-L1,4,1,22233.0,26.138057869999997,22.69625,356.75,2.7175,0.75,0.8052,0.4813,0.2906,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-08,18,5,May,2022,Shopfloor-L1,2,0,16962.0,28.445421564999997,31.0355,326.0,2.8099999999999996,1.0,0.6143,0.3933,0.2416,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-09,19,5,May,2022,Shopfloor-L1,1,1,23432.0,17.89931102,28.606,329.0,3.61,0.0,0.8486,0.1408,0.0,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-10,19,5,May,2022,Shopfloor-L1,3,2,21898.666666666668,24.84857381666667,25.849666666666668,365.6666666666667,3.143333333333333,0.3333,0.7931,0.2947,0.0779,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-11,19,5,May,2022,Shopfloor-L1,2,2,18431.0,25.902143465,22.4015,410.5,2.61,0.0,0.6675,0.2621,0.0,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-12,19,5,May,2022,Shopfloor-L1,1,0,17726.0,23.10643241,25.067,341.0,2.11,1.0,0.6419,0.51,0.3274,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-13,19,5,May,2022,Shopfloor-L1,1,1,20801.0,25.79993515,23.725,297.0,3.61,0.0,0.7533,0.2362,0.0,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-14,19,5,May,2022,Shopfloor-L1,3,1,21651.666666666668,28.55798813,26.229333333333333,386.0,2.0766666666666667,0.6667,0.7841,0.3872,0.2024,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-15,19,5,May,2022,Shopfloor-L1,1,1,18490.0,15.90071615,25.55,285.0,2.69,0.0,0.6696,0.2005,0.0,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-17,20,5,May,2022,Shopfloor-L1,1,0,18436.0,32.51929855,36.167,349.0,2.82,1.0,0.6677,0.3,0.2003,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-18,20,5,May,2022,Shopfloor-L1,1,1,18484.0,15.90071615,35.203,308.0,3.93,0.0,0.6694,0.0118,0.0,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-19,20,5,May,2022,Shopfloor-L1,2,0,19571.5,23.050650275,28.869500000000002,383.0,1.93,1.0,0.7088,0.4356,0.3088,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-21,20,5,May,2022,Shopfloor-L1,1,0,19197.0,32.37045571,22.487,298.0,3.03,1.0,0.6952,0.5604,0.3896,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-24,21,5,May,2022,Shopfloor-L1,1,0,20698.0,23.06512707,29.742,350.0,1.91,1.0,0.7496,0.4186,0.3137,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-25,21,5,May,2022,Shopfloor-L1,1,1,18464.0,25.85582756,29.618,324.0,3.93,0.0,0.6687,0.121,0.0,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-05-27,21,5,May,2022,Shopfloor-L1,1,0,18436.0,31.62033518,24.163,319.0,2.02,1.0,0.6677,0.5276,0.3523,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-06-09,23,6,June,2022,Shopfloor-L1,1,0,14266.0,32.37045571,22.003,371.0,2.11,1.0,0.5166,0.5699,0.2944,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-06-19,24,6,June,2022,Shopfloor-L1,1,1,20504.0,25.86563363,24.345,417.0,2.44,0.0,0.7425,0.2241,0.0,Poor (<40%),Shopfloor-L1
Makino-L1-Unit1-2013,2022-07-03,26,7,July,2022,Shopfloor-L1,1,1,19151.0,16.44955444,30.986,291.0,2.57,0.0,0.6936,0.0942,0.0,Poor (<40%),Shopfloor-L1
Makino-L2-Unit1-2015,2021-12-08,49,12,December,2021,Shopfloor-L2,1,0,15217.0,23.09190287,35.214,381.0,2.87,1.0,0.5511,0.3116,0.1717,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2021-12-17,50,12,December,2021,Shopfloor-L2,1,0,17726.0,31.62033518,29.198,367.0,2.97,1.0,0.6419,0.4292,0.2755,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2021-12-21,51,12,December,2021,Shopfloor-L2,2,2,27069.5,16.041922185,31.738,381.5,2.8449999999999998,0.0,0.9803,0.0795,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2021-12-22,51,12,December,2021,Shopfloor-L2,1,0,20694.0,23.06958539,22.389,317.0,2.77,1.0,0.7494,0.5623,0.4214,Needs Improvement (40–64%),Shopfloor-L2
Makino-L2-Unit1-2015,2021-12-28,52,12,December,2021,Shopfloor-L2,1,1,21951.0,24.19552988,19.791,266.0,2.58,0.0,0.795,0.3131,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-06,1,1,January,2022,Shopfloor-L2,3,2,19863.666666666668,20.314321403333334,20.22,325.3333333333333,3.1166666666666667,0.3333,0.7194,0.4047,0.097,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-07,1,1,January,2022,Shopfloor-L2,3,0,14895.666666666666,33.13679248666667,27.807333333333332,370.0,2.2133333333333334,1.0,0.5394,0.4564,0.2462,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-08,1,1,January,2022,Shopfloor-L2,2,2,23196.5,24.077866335,29.314,345.0,3.58,0.0,0.8401,0.1269,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-09,1,1,January,2022,Shopfloor-L2,4,2,20387.25,19.76175258,26.9905,361.0,3.005,0.5,0.7383,0.3224,0.119,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-12,2,1,January,2022,Shopfloor-L2,2,0,20460.5,23.332863234999998,31.7855,394.0,2.87,1.0,0.741,0.3786,0.2805,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-13,2,1,January,2022,Shopfloor-L2,2,2,19810.0,24.099308389999997,29.019,345.5,2.8499999999999996,0.0,0.7174,0.1327,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-14,2,1,January,2022,Shopfloor-L2,2,2,20001.5,15.78464687,30.4055,322.0,2.795,0.0,0.7244,0.1056,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-15,2,1,January,2022,Shopfloor-L2,1,1,20504.0,15.1197393,25.249,375.0,2.74,0.0,0.7425,0.2064,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-16,2,1,January,2022,Shopfloor-L2,3,1,20027.333333333332,23.354750203333335,23.798333333333332,381.3333333333333,2.74,0.6667,0.7253,0.4348,0.2102,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-17,3,1,January,2022,Shopfloor-L2,1,0,20438.0,30.51400825,26.676,372.0,1.91,1.0,0.7402,0.4785,0.3542,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-19,3,1,January,2022,Shopfloor-L2,1,1,19947.0,23.93352384,27.502,357.0,2.68,0.0,0.7224,0.1624,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-20,3,1,January,2022,Shopfloor-L2,5,1,17071.6,30.955242232,29.449,336.2,2.146,0.8,0.6182,0.3643,0.1802,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-23,3,1,January,2022,Shopfloor-L2,2,0,21118.5,22.605870555000003,19.535,312.5,2.865,1.0,0.7648,0.6181,0.4727,Needs Improvement (40–64%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-24,4,1,January,2022,Shopfloor-L2,3,0,18481.333333333332,25.922352283333336,20.83566666666667,322.3333333333333,2.6166666666666667,1.0,0.6693,0.5927,0.3967,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-25,4,1,January,2022,Shopfloor-L2,4,2,20154.25,23.73777649,26.6485,385.0,2.8475,0.5,0.7299,0.329,0.1201,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-26,4,1,January,2022,Shopfloor-L2,2,1,16752.0,28.593014525,30.713,335.5,2.795,0.5,0.6067,0.2496,0.0757,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-27,4,1,January,2022,Shopfloor-L2,4,1,20132.75,28.255294725000002,27.69625,333.0,2.2824999999999998,0.75,0.7291,0.3836,0.2097,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-28,4,1,January,2022,Shopfloor-L2,4,1,16809.75,31.56960471,27.04675,356.5,2.2575,0.75,0.6088,0.3963,0.1809,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-29,4,1,January,2022,Shopfloor-L2,3,0,15324.666666666666,22.866706793333332,28.506333333333334,383.6666666666667,1.9633333333333336,1.0,0.555,0.4427,0.2457,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-30,4,1,January,2022,Shopfloor-L2,7,4,17267.0,20.297614030000002,23.414571428571428,337.0,2.6385714285714283,0.4286,0.6253,0.3708,0.0994,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-01-31,5,1,January,2022,Shopfloor-L2,1,0,14152.0,33.92336502,37.604,308.0,3.0,1.0,0.5125,0.3,0.1538,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-01,5,2,February,2022,Shopfloor-L2,5,3,23946.0,20.774803456,23.1588,369.8,3.4274999999999998,0.4,0.8672,0.3673,0.1274,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-02,5,2,February,2022,Shopfloor-L2,4,2,23819.5,21.09576466,24.86425,388.0,3.12,0.5,0.8626,0.3639,0.157,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-03,5,2,February,2022,Shopfloor-L2,5,1,21085.8,28.500810281999996,24.6066,378.0,2.524,0.8,0.7636,0.459,0.2804,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-04,5,2,February,2022,Shopfloor-L2,5,1,17379.2,25.515042445,27.2036,324.6,2.636,0.8,0.6294,0.4082,0.2055,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-05,5,2,February,2022,Shopfloor-L2,9,5,22509.0,21.91093684666667,25.54788888888889,363.1111111111111,2.695555555555556,0.4444,0.8152,0.3339,0.121,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-06,5,2,February,2022,Shopfloor-L2,4,1,19985.5,25.92835067,26.63025,324.25,2.5025,0.75,0.7238,0.4044,0.2195,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-07,6,2,February,2022,Shopfloor-L2,6,3,17680.0,23.237517975,25.635333333333335,360.5,2.655,0.5,0.6403,0.3488,0.1117,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-08,6,2,February,2022,Shopfloor-L2,6,3,19375.166666666668,29.360153911666668,23.631,350.6666666666667,2.83,0.5,0.7017,0.388,0.1361,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-09,6,2,February,2022,Shopfloor-L2,3,2,22219.666666666668,23.91522910333333,22.108,354.0,3.4033333333333338,0.3333,0.8047,0.3678,0.0987,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-10,6,2,February,2022,Shopfloor-L2,7,4,21122.428571428572,21.64266295285714,27.994714285714284,325.2857142857143,3.024285714285714,0.4286,0.7649,0.2813,0.0922,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-11,6,2,February,2022,Shopfloor-L2,5,2,21741.0,23.821458804,26.5462,335.4,2.988,0.6,0.7873,0.361,0.1706,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-12,6,2,February,2022,Shopfloor-L2,7,5,22204.285714285714,23.14601591285714,28.393,344.0,3.427142857142857,0.2857,0.8041,0.2307,0.053,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-13,6,2,February,2022,Shopfloor-L2,4,2,21353.5,22.483056310000002,24.721,320.25,2.8449999999999998,0.5,0.7733,0.3667,0.1418,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-14,7,2,February,2022,Shopfloor-L2,10,6,21849.6,22.995169609,23.2986,334.4,2.63,0.4,0.7913,0.3645,0.1154,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-15,7,2,February,2022,Shopfloor-L2,6,4,20206.333333333332,26.974322498333333,24.720166666666668,343.1666666666667,2.9899999999999998,0.3333,0.7318,0.3167,0.0773,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-16,7,2,February,2022,Shopfloor-L2,3,2,23209.0,27.096827333333334,20.734666666666666,325.6666666666667,3.17,0.3333,0.8405,0.3947,0.1106,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-17,7,2,February,2022,Shopfloor-L2,7,3,19080.85714285714,29.044160911428573,23.07242857142857,344.85714285714283,2.85,0.5714,0.691,0.4204,0.166,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-18,7,2,February,2022,Shopfloor-L2,7,4,22274.166666666668,27.686176014285714,24.181,346.85714285714283,3.334285714285714,0.4286,0.8067,0.3559,0.123,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-19,7,2,February,2022,Shopfloor-L2,9,3,18069.0,20.66690574625,26.536125,349.8888888888889,2.43,0.6667,0.6544,0.3812,0.1663,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-20,7,2,February,2022,Shopfloor-L2,12,5,21149.25,24.983788096666668,24.41281818181818,339.4166666666667,2.9483333333333337,0.5833,0.7659,0.3977,0.1777,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-21,8,2,February,2022,Shopfloor-L2,8,3,17781.5,25.35531380875,25.130875,361.75,3.02875,0.625,0.644,0.3962,0.1595,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-22,8,2,February,2022,Shopfloor-L2,6,4,20243.0,22.609853548333334,26.721166666666665,355.8333333333333,2.9466666666666668,0.3333,0.7331,0.2776,0.0678,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-23,8,2,February,2022,Shopfloor-L2,4,3,22328.0,24.1492579525,24.1615,316.75,3.3425000000000002,0.25,0.8086,0.3027,0.0612,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-24,8,2,February,2022,Shopfloor-L2,12,6,20182.0,28.007070303333336,25.981416666666664,370.3333333333333,3.0733333333333337,0.5,0.7309,0.3421,0.125,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-25,8,2,February,2022,Shopfloor-L2,7,4,20000.714285714286,23.642021709999998,24.819142857142857,322.2857142857143,3.064285714285714,0.4286,0.7243,0.3434,0.1066,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-26,8,2,February,2022,Shopfloor-L2,8,6,20275.0,23.57788904,22.862000000000002,350.375,2.82375,0.25,0.7343,0.3281,0.0602,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-27,8,2,February,2022,Shopfloor-L2,10,3,19953.8,27.285883327,23.738400000000002,366.6,2.892,0.7,0.7226,0.4459,0.2256,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-02-28,9,2,February,2022,Shopfloor-L2,5,3,20720.0,23.101348752,19.2014,343.4,3.2980000000000005,0.4,0.7504,0.4446,0.1335,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-01,9,3,March,2022,Shopfloor-L2,15,7,20882.466666666667,21.396124913999998,25.5092,348.1333333333333,2.686,0.5333,0.7563,0.3613,0.1457,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-02,9,3,March,2022,Shopfloor-L2,13,7,19961.076923076922,25.046370483076924,24.278076923076924,357.2307692307692,2.9953846153846153,0.4615,0.7229,0.3638,0.1214,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-03,9,3,March,2022,Shopfloor-L2,8,5,21303.875,23.527600266249998,26.11725,362.125,2.8762499999999998,0.375,0.7715,0.3019,0.0874,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-04,9,3,March,2022,Shopfloor-L2,7,2,18584.0,24.81495902142857,28.08385714285714,338.14285714285717,2.5157142857142856,0.7143,0.673,0.3653,0.1756,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-05,9,3,March,2022,Shopfloor-L2,13,6,19909.384615384617,25.40371415153846,25.485846153846158,352.3076923076923,2.6407692307692305,0.5385,0.721,0.3633,0.1411,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-06,9,3,March,2022,Shopfloor-L2,13,6,21692.153846153848,25.514064476923075,27.223,332.0769230769231,2.5907692307692307,0.5385,0.7856,0.3293,0.1393,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-07,10,3,March,2022,Shopfloor-L2,7,3,19358.714285714286,31.00611879857143,24.790142857142857,336.42857142857144,2.8728571428571428,0.5714,0.7011,0.3868,0.155,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-08,10,3,March,2022,Shopfloor-L2,7,2,21364.714285714286,25.950495332857145,26.21457142857143,304.2857142857143,2.7028571428571433,0.7143,0.7737,0.4018,0.2221,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-09,10,3,March,2022,Shopfloor-L2,12,7,21364.416666666668,24.92796728416667,26.171363636363637,343.3,2.8249999999999997,0.4167,0.7737,0.3134,0.101,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-10,10,3,March,2022,Shopfloor-L2,7,2,19200.285714285714,26.147356754285713,25.170142857142856,369.6666666666667,2.5542857142857143,0.7143,0.6953,0.4222,0.2097,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-11,10,3,March,2022,Shopfloor-L2,9,6,21844.88888888889,26.032609504444444,24.669,351.77777777777777,2.9444444444444446,0.3333,0.7911,0.3177,0.0838,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-12,10,3,March,2022,Shopfloor-L2,16,6,19841.25,24.0752412725,25.0295,329.9375,2.6731249999999998,0.625,0.7185,0.3982,0.1788,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-13,10,3,March,2022,Shopfloor-L2,11,6,19884.0,24.773251297272726,22.607363636363633,356.27272727272725,3.1018181818181816,0.4545,0.7201,0.3944,0.1291,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-14,11,3,March,2022,Shopfloor-L2,7,6,22399.428571428572,22.614271,27.041714285714285,369.42857142857144,3.1185714285714288,0.1429,0.8112,0.2142,0.0248,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-15,11,3,March,2022,Shopfloor-L2,27,12,17448.962962962964,27.88432149346154,24.22637037037037,361.2962962962963,2.7825925925925925,0.5556,0.6319,0.3931,0.138,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-16,11,3,March,2022,Shopfloor-L2,3,2,20063.0,30.441181643333334,24.331999999999997,356.6666666666667,3.11,0.3333,0.7266,0.3243,0.0785,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-17,11,3,March,2022,Shopfloor-L2,11,4,21031.909090909092,22.82353689,23.037999999999997,339.27272727272725,3.0181818181818185,0.6364,0.7617,0.4405,0.2135,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-18,11,3,March,2022,Shopfloor-L2,12,4,17311.75,29.768756615,25.300416666666667,346.75,2.0858333333333334,0.6667,0.6269,0.4054,0.1694,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-19,11,3,March,2022,Shopfloor-L2,14,8,20046.0,26.573423356428574,24.597285714285714,331.35714285714283,2.6221428571428573,0.4286,0.726,0.3477,0.1082,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-20,11,3,March,2022,Shopfloor-L2,11,3,24412.11111111111,26.916708824545456,27.801363636363636,322.27272727272725,2.5818181818181816,0.7273,0.8841,0.3747,0.2409,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-21,12,3,March,2022,Shopfloor-L2,11,6,21289.18181818182,25.46390995727273,26.807000000000002,380.54545454545456,2.9909090909090907,0.4545,0.771,0.3123,0.1094,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-22,12,3,March,2022,Shopfloor-L2,14,7,19843.785714285714,29.438807570714285,25.96092857142857,349.2142857142857,2.7707142857142855,0.5,0.7186,0.3425,0.1231,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-23,12,3,March,2022,Shopfloor-L2,15,9,22040.933333333334,27.092214481333333,22.6448,326.8,2.796,0.4,0.7982,0.3773,0.1205,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-24,12,3,March,2022,Shopfloor-L2,8,6,23607.875,28.964861045,28.69325,368.625,2.90625,0.25,0.855,0.2141,0.0458,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-25,12,3,March,2022,Shopfloor-L2,13,6,20273.46153846154,30.183356510000003,27.947,354.3076923076923,2.6876923076923074,0.5385,0.7342,0.3152,0.1246,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-26,12,3,March,2022,Shopfloor-L2,9,5,21227.777777777777,28.24633176888889,28.01211111111111,355.44444444444446,2.5655555555555556,0.4444,0.7688,0.2857,0.0976,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-27,12,3,March,2022,Shopfloor-L2,7,4,20623.285714285714,25.508338687142857,23.885142857142856,375.85714285714283,2.755714285714286,0.4286,0.7469,0.3616,0.1158,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-28,13,3,March,2022,Shopfloor-L2,9,5,19149.0,24.836439676666668,25.88122222222222,317.3333333333333,2.7955555555555556,0.4444,0.6935,0.3274,0.1009,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-29,13,3,March,2022,Shopfloor-L2,9,5,24090.0,21.74511217111111,25.822875,346.8888888888889,3.101111111111111,0.4444,0.8724,0.3285,0.1274,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-30,13,3,March,2022,Shopfloor-L2,9,3,19171.777777777777,21.497272183333333,26.323555555555558,364.22222222222223,2.408888888888889,0.6667,0.6943,0.3854,0.1784,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-03-31,13,3,March,2022,Shopfloor-L2,10,7,21384.7,24.917905738,26.871499999999997,338.5,3.211,0.3,0.7744,0.2647,0.0615,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-01,13,4,April,2022,Shopfloor-L2,10,8,22131.222222222223,22.668940850000002,26.441222222222223,323.4,3.522222222222222,0.2,0.8015,0.2431,0.039,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-02,13,4,April,2022,Shopfloor-L2,13,6,19990.0,26.81798584076923,28.393307692307694,321.6923076923077,2.8592307692307695,0.5385,0.7239,0.3065,0.1195,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-03,13,4,April,2022,Shopfloor-L2,6,2,18556.666666666668,28.439580831666664,24.607,357.5,2.5783333333333336,0.6667,0.672,0.419,0.1877,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-04,14,4,April,2022,Shopfloor-L2,8,4,20224.625,22.325074895,23.229625,362.0,2.3575,0.5,0.7324,0.3959,0.145,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-05,14,4,April,2022,Shopfloor-L2,12,8,22060.333333333332,21.594890142500002,26.560083333333335,341.8333333333333,2.920833333333333,0.3333,0.7989,0.2808,0.0748,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-06,14,4,April,2022,Shopfloor-L2,11,4,18201.454545454544,20.966851025454545,26.762090909090908,347.45454545454544,2.501818181818182,0.6364,0.6592,0.3677,0.1543,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-07,14,4,April,2022,Shopfloor-L2,6,6,20235.833333333332,20.438607471666668,26.0615,366.6666666666667,3.6166666666666667,0.0,0.7328,0.1905,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-08,14,4,April,2022,Shopfloor-L2,1,0,20953.0,31.62033518,32.291,350.0,3.0,1.0,0.7588,0.3687,0.2798,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-09,14,4,April,2022,Shopfloor-L2,5,2,21490.0,26.507358591999996,26.2154,391.4,2.5420000000000003,0.6,0.7783,0.3675,0.1716,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-10,14,4,April,2022,Shopfloor-L2,8,4,21433.625,21.607000371428573,19.985500000000002,357.0,2.63375,0.5,0.7762,0.4593,0.1783,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-11,15,4,April,2022,Shopfloor-L2,7,3,17708.85714285714,24.22279703285714,22.837142857142858,354.7142857142857,2.357142857142857,0.5714,0.6413,0.425,0.1557,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-12,15,4,April,2022,Shopfloor-L2,7,4,21472.14285714286,24.68107439857143,27.079428571428572,349.14285714285717,2.412857142857143,0.4286,0.7776,0.2992,0.0997,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-13,15,4,April,2022,Shopfloor-L2,9,7,19108.333333333332,25.387584565555557,19.816222222222223,371.55555555555554,2.4788888888888887,0.2222,0.692,0.3793,0.0583,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-14,15,4,April,2022,Shopfloor-L2,1,0,20886.0,34.97300419,33.087,388.0,2.11,1.0,0.7564,0.3532,0.2671,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-15,15,4,April,2022,Shopfloor-L2,8,2,17848.75,27.56510372125,22.528,327.625,2.32375,0.75,0.6464,0.4846,0.2349,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-16,15,4,April,2022,Shopfloor-L2,6,3,19192.833333333332,25.89010505,29.404333333333337,333.0,2.4116666666666666,0.5,0.6951,0.2752,0.0956,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-17,15,4,April,2022,Shopfloor-L2,7,1,17190.85714285714,32.57689999714286,26.049285714285713,337.14285714285717,3.117142857142857,0.8571,0.6226,0.4479,0.239,Poor (<40%),Shopfloor-L2
